province,party,months_before,cpi_category,vote_share_2019,vote_share_2021,delta_vote_share,cpi_change
Quebec,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000000000,0.0000128292,0.0000128292,6.666667

Quebec,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000000000,0.0000128292,0.0000128292,4.316667

Quebec,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000000000,0.0000128292,0.0000128292,7.225000

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,3,All-items,0.0000792198,0.0000000000,-0.0000792198,6.100000

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,3,Food,0.0000792198,0.0000000000,-0.0000792198,7.633333

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,6,All-items,0.0000792198,0.0000000000,-0.0000792198,5.150000

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,6,Food,0.0000792198,0.0000000000,-0.0000792198,6.016667

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,12,All-items,0.0000792198,0.0000000000,-0.0000792198,4.383333

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000792198,0.0000000000,-0.0000792198,5.666667

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000792198,0.0000000000,-0.0000792198,3.979167

Ontario,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000792198,0.0000000000,-0.0000792198,7.020833

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.733333

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,7.100000

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,3.983333

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,6.816667

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.716667

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,6.375000

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.470833

Saskatchewan,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,7.245833

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,3,All-items,0.0000652917,0.0000000000,-0.0000652917,7.400000

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,3,Food,0.0000652917,0.0000000000,-0.0000652917,7.766667

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,6,All-items,0.0000652917,0.0000000000,-0.0000652917,6.183333

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,6,Food,0.0000652917,0.0000000000,-0.0000652917,7.500000

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,12,All-items,0.0000652917,0.0000000000,-0.0000652917,5.091667

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000652917,0.0000000000,-0.0000652917,7.300000

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000652917,0.0000000000,-0.0000652917,4.587500

Alberta,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000652917,0.0000000000,-0.0000652917,8.225000

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,3,All-items,0.0000000000,0.0000234038,0.0000234038,4.833333

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,3,Food,0.0000000000,0.0000234038,0.0000234038,6.666667

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,6,All-items,0.0000000000,0.0000234038,0.0000234038,4.083333

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,6,Food,0.0000000000,0.0000234038,0.0000234038,6.650000

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,12,All-items,0.0000000000,0.0000234038,0.0000234038,3.950000

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,12,Food,0.0000000000,0.0000234038,0.0000234038,7.016667

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,24,All-items,0.0000000000,0.0000234038,0.0000234038,4.137500

British Columbia,Canada's Fourth Front/QuatriΦme front du Canada,24,Food,0.0000000000,0.0000234038,0.0000234038,8.179167

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,10.033333

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,8.850000

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.125000

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,8.208333

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.466667

New Brunswick,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,8.437500

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000065354,0.0000000000,-0.0000065354,6.500000

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000065354,0.0000000000,-0.0000065354,8.300000

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000065354,0.0000000000,-0.0000065354,5.616667

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000065354,0.0000000000,-0.0000065354,7.050000

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000065354,0.0000000000,-0.0000065354,4.925000

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000065354,0.0000000000,-0.0000065354,6.666667

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000065354,0.0000000000,-0.0000065354,4.316667

Quebec,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000065354,0.0000000000,-0.0000065354,7.225000

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000123328,0.0000080563,-0.0000042764,6.100000

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000123328,0.0000080563,-0.0000042764,7.633333

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000123328,0.0000080563,-0.0000042764,5.150000

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000123328,0.0000080563,-0.0000042764,6.016667

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000123328,0.0000080563,-0.0000042764,4.383333

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000123328,0.0000080563,-0.0000042764,5.666667

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000123328,0.0000080563,-0.0000042764,3.979167

Ontario,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000123328,0.0000080563,-0.0000042764,7.020833

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0002883477,0.0000000000,-0.0002883477,4.733333

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0002883477,0.0000000000,-0.0002883477,7.100000

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0002883477,0.0000000000,-0.0002883477,3.983333

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0002883477,0.0000000000,-0.0002883477,6.816667

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0002883477,0.0000000000,-0.0002883477,3.716667

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0002883477,0.0000000000,-0.0002883477,6.375000

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0002883477,0.0000000000,-0.0002883477,3.470833

Saskatchewan,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0002883477,0.0000000000,-0.0002883477,7.245833

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,7.400000

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,7.766667

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.183333

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,7.500000

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.091667

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,7.300000

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.587500

Alberta,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,8.225000

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.833333

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,3,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.083333

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,6,Food,0.0000000000,0.0000000000,0.0000000000,6.650000

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.950000

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,12,Food,0.0000000000,0.0000000000,0.0000000000,7.016667

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.137500

British Columbia,Canadian Nationalist Party/Parti Nationaliste Canadien,24,Food,0.0000000000,0.0000000000,0.0000000000,8.179167

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,Centrist Party of Canada/Parti Centriste du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,Centrist Party of Canada/Parti Centriste du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,Centrist Party of Canada/Parti Centriste du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,Centrist Party of Canada/Parti Centriste du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000
